user_id,password,full_name,gender,attendance_status,phone_number,lattitude,longitude
24da59b4,ZHYSF5XG,Durgadin Güçlü,female,"[1, 1, 0, 1, 1, 0, 0]",+90 536-660-11-16,29.087497368912253,41.02507661711118
86fb322e,4Kdo5k4x,Yolal İnönü,male,"[0, 0, 1, 0, 0, 0, 0]",+90 594-597-96-39,29.25361698221081,40.96927571477116
88edac67,5kAsEvGH,Cenan Şensoy,male,"[1, 1, 0, 1, 0, 0, 0]",+90 512-206-39-53,28.685422939871707,41.05933329404302
cca98052,wXJVtfwr,Yurdaser Ertaş,female,"[1, 0, 1, 1, 0, 0, 0]",+90 512-641-01-84,29.19583373321905,41.030736881206266
78849758,ZPfLQbjW,Şamiha Karadeniz,female,"[1, 1, 0, 1, 0, 0, 0]",+90 525-751-75-08,29.14735630356556,40.96423302705477
d1dd91dd,CUF4erx6,Pürçek Manço,female,"[1, 1, 0, 1, 1, 0, 0]",+90 507-791-61-93,28.65856080868009,41.002044696558734
6eea12d8,veaKp8yV,Ruhugül Çetin,female,"[1, 1, 0, 1, 0, 0, 0]",+90 598-090-60-18,28.993137903461182,41.06421389388719
c940ef99,dnFsisHz,Hindal Çamurcuoğlu,male,"[0, 1, 1, 0, 0, 0, 0]",+90 549-261-50-62,28.796455687288688,41.13943504883813
e6fe3879,xUooLcMs,Baykan Tarhan,male,"[1, 1, 1, 1, 0, 0, 0]",+90 522-637-58-97,28.97188968788409,41.01148600994499
01e22d36,M8wDVV9p,İldeş Sezgin,female,"[1, 0, 0, 0, 1, 0, 0]",+90 508-447-17-25,28.403361666543063,41.13421873390168
aa362569,XwnBg5yn,Onuker Bilir,male,"[1, 1, 1, 0, 1, 0, 0]",+90 530-008-82-32,29.348984624613035,41.08152005438839
f4cd933e,S30VXAyh,Misra Yıldırım,female,"[1, 0, 0, 0, 0, 0, 0]",+90 537-984-15-63,28.652154476616705,41.07111508159559
8f39f393,myPPTk0q,Mutasım Erdoğan,male,"[0, 1, 0, 1, 1, 0, 0]",+90 573-431-84-90,29.302360851771382,41.07419698889346
0dffcf19,BNKy87Ck,Nürice Öcalan,female,"[0, 0, 0, 0, 1, 0, 0]",+90 580-538-39-43,28.581299756261917,41.13351709188645
78dee344,Ro4AxvxB,Cercis Gülen,male,"[0, 1, 0, 1, 0, 0, 0]",+90 596-613-91-12,29.35462444624276,40.97456463497866
6b529800,2OxVnnQ8,Vedat Durmuş,male,"[1, 0, 0, 0, 0, 0, 0]",+90 527-956-52-65,28.83107249522076,40.97900974752257
20adcd94,gs95VSZl,Enfes Karadeniz,female,"[1, 0, 1, 1, 0, 0, 0]",+90 567-056-07-79,28.91693578202369,41.04884128228568
9471ad63,Dk7qHbex,Edaviye Sezgin,female,"[0, 0, 0, 0, 0, 0, 0]",+90 510-720-18-88,28.92190350582436,41.1273830441353
9a9cdb7e,axPyn1L9,İhsan Ergül,female,"[0, 0, 1, 0, 1, 0, 0]",+90 520-534-81-06,28.727664457488057,40.97971918992575
c9cb9267,LFPInPJf,Alsoy İnönü,male,"[1, 1, 1, 0, 1, 0, 0]",+90 562-023-20-97,28.605379915768964,41.000262380691815
6e437ea2,UHGTjbNu,Sökmen Şensoy,male,"[0, 1, 0, 1, 1, 0, 0]",+90 529-801-29-87,29.13531882987961,41.0124392317033
38d704fc,Hb8u4n7n,Özlem Zorlu,female,"[0, 0, 1, 0, 1, 0, 0]",+90 581-940-90-06,28.95732895247309,41.0371732385976
27361f06,etCdMbE0,İlbek Yüksel,male,"[1, 0, 0, 1, 1, 0, 0]",+90 562-084-99-54,28.7028890508092,41.13969789275474
8a3fce28,9intEWV6,Elhan Fırat,male,"[1, 1, 0, 1, 1, 0, 0]",+90 502-095-65-62,28.668968776407414,41.12387185506412
221c324c,HxaqbwPP,Seha Tevetoğlu,male,"[1, 1, 0, 1, 1, 0, 0]",+90 531-806-41-33,29.051850416035805,40.99841203380747
301f55d4,Ylw0UyGW,Abdülhadi Şama,male,"[1, 1, 1, 0, 0, 0, 0]",+90 536-042-43-51,28.543039670273725,41.09594787195005
0f8ba567,wkugAtKm,Mestur Demirel,male,"[0, 0, 0, 0, 0, 0, 0]",+90 551-796-56-84,28.91103823919927,40.996694931264834
ab1a294b,9QMDLmDH,İlsu Soylu,male,"[1, 0, 0, 0, 0, 0, 0]",+90 509-818-76-20,28.51655672170592,41.02559201757897
2a5c7c46,GsR0jmHa,Üçgül Sezer,female,"[0, 0, 0, 1, 1, 0, 0]",+90 589-624-77-49,29.08193082937568,41.06404643501324
b3837b80,Ie31dHNR,Gürelcem Şama,male,"[0, 0, 0, 1, 1, 0, 0]",+90 558-128-43-20,28.45031792036441,41.03288780064696
7a54b8e1,zSg84XrR,Özyurt Akça,female,"[1, 1, 0, 1, 0, 0, 0]",+90 580-145-34-56,29.05706559314071,41.136796734005664
a3d60607,SGFzG2Wr,Kahir Zorlu,male,"[0, 0, 0, 0, 0, 0, 0]",+90 535-683-45-10,29.142031736032557,40.94535476833205
30d549c9,M0kFbDUt,Zerafet Fırat,female,"[1, 0, 0, 0, 1, 0, 0]",+90 519-366-29-49,29.213063277768,41.069862498909984
8f4ad7a8,gor9GgnR,Ayyaruk Aksu,female,"[0, 1, 1, 0, 1, 0, 0]",+90 505-969-75-04,28.54596556056877,41.04318555282751
d618fe10,iIoC5BNr,Dilfeza Kısakürek,female,"[1, 1, 0, 1, 0, 0, 0]",+90 577-866-90-49,29.41842009601002,41.07768301087277
6b65b1bd,9fwhauqt,Kezban Tevetoğlu,female,"[1, 0, 1, 0, 0, 0, 0]",+90 559-621-63-56,29.097374690424115,41.0082019250732
28c21258,zPZiJWCq,Günver Akça,female,"[1, 1, 0, 1, 1, 0, 0]",+90 533-281-92-88,28.932120589763223,41.001898822332286
3510ffda,O03qr3b5,Zemzem Ülker,female,"[0, 0, 0, 0, 1, 0, 0]",+90 550-873-43-69,29.12786012580735,40.98345655444732
c9fe83d7,MaF6O1JD,Esengün Erdoğan,female,"[0, 1, 0, 1, 0, 0, 0]",+90 529-412-65-67,28.615923948717374,41.06201887211271
290f98e3,F6EzcvPi,Aysevim Gül,female,"[0, 1, 1, 0, 1, 0, 0]",+90 552-889-38-23,28.649855428105827,41.04625479820336
7858500b,Za38qYqS,Barsen Duran,male,"[0, 1, 1, 1, 0, 0, 0]",+90 589-700-20-52,29.225004066535245,41.01577588396011
0940f171,y3MvOqL8,Cebesoy Tevetoğlu,male,"[0, 0, 1, 1, 0, 0, 0]",+90 540-792-84-41,28.820925194244538,41.028347149847626
eae3a9aa,brkoH0YR,Taşkan Akçay,male,"[1, 0, 0, 0, 1, 0, 0]",+90 515-655-14-11,29.28497104793892,41.03043513457447
b5e9e564,0qdut0j2,Zevlüde Akça,female,"[0, 0, 1, 1, 0, 0, 0]",+90 579-266-19-73,28.811051632984974,41.05468945910074
a8aebd2c,QuU4kKq8,Çıdal Seven,male,"[1, 0, 0, 0, 0, 0, 0]",+90 591-319-10-39,28.902478341585205,41.06981001583805
cef423d9,DaP5r1Qo,Deviner Yorulmaz,male,"[0, 0, 1, 1, 0, 0, 0]",+90 593-977-51-75,29.05452475207336,41.11886937021919
817716ca,l5AgcDov,Hanedan Demir,male,"[0, 0, 0, 1, 0, 0, 0]",+90 568-921-41-35,29.152159123373224,40.98989928366152
4cc67164,gXPYvxrK,Nezize Çorlu,female,"[0, 1, 0, 1, 0, 0, 0]",+90 525-970-30-64,28.97475863191297,41.00891852870006
72d38656,f4fGEvt4,Alaaddin Akgündüz,male,"[0, 1, 1, 0, 0, 0, 0]",+90 504-135-95-89,28.765410696487404,41.08932394090671
e2da724b,tKFrHhlj,Erseç Sakarya,male,"[1, 1, 1, 1, 0, 0, 0]",+90 505-395-36-08,28.699631882559267,40.99415440190516
b9ce3319,OSX4YVHZ,Fadile Akçay,female,"[0, 1, 1, 1, 1, 0, 0]",+90 562-476-40-15,28.904720576183276,41.09579559243205
aac7d30c,0yyEb0hF,Bozbağ Çamurcuoğlu,male,"[1, 1, 0, 0, 0, 0, 0]",+90 533-650-38-98,28.84748986800709,40.99350534398488
d9ae6c25,zO1BgpKE,Memili Bilge,male,"[0, 1, 0, 1, 1, 0, 0]",+90 502-219-31-18,29.18418171612729,41.07358255606161
4eb439fc,xAHj1ocx,Bayman Korutürk,male,"[0, 1, 0, 1, 0, 0, 0]",+90 540-108-72-65,29.13722231346116,40.921016928786926
9c8a7e51,4EucygrT,Teybet Durdu,female,"[1, 1, 1, 1, 1, 0, 0]",+90 547-043-71-70,28.793952692637788,41.01849273024048
a570a9f6,0P7XEPvR,Tanses Karadeniz,female,"[0, 1, 0, 1, 0, 0, 0]",+90 575-592-93-15,29.05336859434333,41.09298073184842
8a771b7e,6wMGzgjY,Fatmanur Ülker,female,"[1, 1, 1, 0, 0, 0, 0]",+90 546-415-02-19,29.2878973215108,41.00350172097976
e787498c,QNYUztqm,Dursadiye Şensoy,female,"[0, 1, 0, 1, 0, 0, 0]",+90 528-459-71-21,29.06168606969576,41.01226742655753
c19880fa,NhZH6CUh,Oktüremiş Eraslan,male,"[0, 1, 0, 1, 1, 0, 0]",+90 556-999-30-94,29.04705120673356,41.07960315353341
1471e104,mL2SQFb1,İrfan Hayrioğlu,female,"[0, 1, 0, 0, 0, 0, 0]",+90 576-765-87-37,28.970961997485645,41.052410677865645
884b8f7a,kIRez2aX,Filit Erdoğan,male,"[0, 0, 1, 1, 0, 0, 0]",+90 574-062-60-05,29.344366724281343,41.019080221423
dbda3332,sJ8RA5sT,Meryeme Mansız,female,"[1, 0, 1, 1, 1, 0, 0]",+90 518-457-17-25,28.685659303130222,41.04584332883636
21a02b2b,OTRQTDU5,Paye Arsoy,female,"[0, 0, 0, 0, 0, 0, 0]",+90 506-343-82-87,29.16751401315022,40.9296841750789
2f3d315c,JGFde4Ky,Elamiye Yüksel,female,"[0, 0, 1, 0, 0, 0, 0]",+90 594-107-30-88,28.816826993739003,41.05683453796858
8508cfbd,57HPhOl1,Alaaddin Şener,male,"[0, 0, 0, 1, 0, 0, 0]",+90 544-466-71-38,29.244442315174226,40.9929784927478
9913f5c3,v4ENyXBY,Nüdret Demir,female,"[0, 0, 1, 1, 1, 0, 0]",+90 523-505-16-44,28.91453568967534,41.02212072870231
357b17d3,Uv8nazGT,Pembesin Akgündüz,female,"[1, 0, 1, 0, 0, 0, 0]",+90 519-819-79-30,29.111798762115043,41.019128964777366
1366b3aa,ge8Nxnv1,Özakan Bilgin,male,"[1, 0, 1, 0, 0, 0, 0]",+90 509-062-59-59,28.658820179978605,41.05730642083842
f15b6c8c,inf0UNFB,Uçbeyi Fırat,male,"[0, 0, 0, 1, 1, 0, 0]",+90 512-856-35-51,29.189847597052918,40.98318971769819
c33efb32,lWmRoZuB,Günebakan Akçay,female,"[1, 0, 0, 0, 0, 0, 0]",+90 591-201-51-03,28.728250649557083,41.13993932656147
d9365353,25Rp6vaT,Demirok Akdeniz,male,"[1, 0, 0, 1, 0, 0, 0]",+90 528-424-02-03,29.093743129352937,40.963268228751744
423fa319,NzNsceAx,Oranlı Seven,male,"[0, 1, 1, 1, 1, 0, 0]",+90 568-518-69-15,28.85101730074167,41.14445652818191
0b279f5c,PzUhhAmW,Gazel Akçay,male,"[1, 1, 0, 1, 0, 0, 0]",+90 597-157-70-89,29.30374822198684,40.9960942960094
65a03a56,0A8MOjx4,Enfes Şafak,female,"[0, 0, 0, 1, 0, 0, 0]",+90 587-179-69-91,28.75162207762489,40.99630832878185
263b419a,CokRTI5G,Mümtaze İhsanoğlu,female,"[0, 0, 0, 0, 1, 0, 0]",+90 560-907-34-27,29.20285920926019,40.916954633182414
fe8bcc49,ran3FJaW,Ulutay Akgündüz,male,"[0, 1, 0, 0, 1, 0, 0]",+90 535-810-43-08,28.810302379515768,41.13527542383143
4747220b,VVouO1B5,Çelem Ergül,male,"[0, 0, 1, 0, 0, 0, 0]",+90 581-659-42-60,28.784647615358747,41.05528748585956
3ecbd15b,ATLcCS9M,Kutun Ertaş,female,"[1, 0, 1, 1, 0, 0, 0]",+90 530-706-56-76,28.9729629729207,41.07779226293435
b8d8bb90,nvEDai4w,Nevsale Tevetoğlu,female,"[1, 1, 0, 1, 1, 0, 0]",+90 502-925-25-58,28.977971933502307,41.07311783995344
573ecec4,oaSTHu2b,Uğur Aksu,female,"[0, 1, 0, 0, 1, 0, 0]",+90 560-907-20-67,28.642222179428074,41.02540803213687
ed543ab7,xLCpAq3F,Duha Çetin,female,"[1, 1, 0, 1, 1, 0, 0]",+90 577-425-60-00,29.05579423666857,41.0522672741087
e717bc0c,H2IAoH89,Muktedir Seven,male,"[1, 1, 1, 1, 1, 0, 0]",+90 592-584-32-01,28.839606405619737,40.96884174874033
5dc3b5ae,i87F9t0V,İmrihan Tevetoğlu,female,"[1, 1, 0, 0, 0, 0, 0]",+90 578-285-55-97,29.1509532759314,40.96896999149003
7a44e7ea,xSfXC6bF,Erem İnönü,female,"[1, 0, 0, 0, 0, 0, 0]",+90 504-438-37-96,28.625038634772903,40.97559395415623
b85d8168,aDLfUjxB,Hayrünnisa Ergül,female,"[0, 1, 1, 1, 0, 0, 0]",+90 581-147-69-90,29.240136501565654,41.16660565125352
4c6d0586,1qn9HvVD,Zöhrehan Sakarya,female,"[1, 0, 1, 1, 1, 0, 0]",+90 577-189-32-90,28.562560257375747,41.02914882006196
80820e96,3zy4QfYf,Ertan Aksu,male,"[1, 1, 0, 1, 1, 0, 0]",+90 537-249-02-05,29.129502930477653,41.053020728524686
c4af4d7e,OTSMIwOW,Taşar Güçlü,male,"[0, 1, 0, 0, 0, 0, 0]",+90 585-413-24-19,29.06074810941432,41.063329846564365
b3ab2084,tXgrnbU7,Duracan Zorlu,male,"[0, 1, 1, 0, 0, 0, 0]",+90 574-517-77-08,28.856278285716357,41.085108684057296
e7cfc634,H2p07JK6,Gazel Tarhan,male,"[0, 0, 1, 1, 1, 0, 0]",+90 505-179-35-80,29.16759759799956,40.92631364471405
b2bf0511,LGSTiPaD,Nezengül Yorulmaz,female,"[0, 1, 0, 1, 0, 0, 0]",+90 559-079-01-90,28.89484649511322,41.0395642206924
f8fba551,WAjeAK9A,Tanır İhsanoğlu,male,"[1, 1, 0, 0, 0, 0, 0]",+90 504-361-05-62,28.954592230911416,41.01692248583179
7253ea34,be4JJq0y,Jaruthip Yüksel,female,"[1, 0, 1, 0, 1, 0, 0]",+90 554-029-64-33,28.62890654229361,41.00123273062501
baa683e8,eDyTQvgE,Nezize Kısakürek,female,"[0, 1, 1, 1, 1, 0, 0]",+90 528-195-86-66,28.915505372063272,40.99752416248116
d744459f,m6jPD5qv,Gazel Yılmaz,male,"[0, 0, 0, 1, 1, 0, 0]",+90 522-432-87-42,28.97399250373396,41.005527026563634
b03c73b8,Q6rf9EQv,Arıel Zengin,male,"[0, 0, 1, 0, 1, 0, 0]",+90 522-487-67-44,28.945724596246688,41.08589485322796
3957b4b0,FAoDS5hC,Arkut Akçay,male,"[0, 1, 0, 1, 1, 0, 0]",+90 572-214-22-07,29.135276423647063,40.97881133116128
7441a2ee,MinY9ZnV,Gönen Zengin,male,"[1, 1, 1, 1, 0, 0, 0]",+90 531-630-79-90,28.86983005848886,41.01656634185932
f9eda911,EXCWxFy3,Ayşan Çamurcuoğlu,male,"[1, 1, 1, 1, 0, 0, 0]",+90 575-928-39-14,28.6427689219184,41.02433408788311
38e73307,BIa56mmd,Necilal Yılmaz,female,"[1, 1, 1, 0, 0, 0, 0]",+90 567-918-97-27,29.04553432035633,40.99003668228614
369f991d,tvO24cPj,Niyazi Demirel,male,"[1, 1, 1, 0, 1, 0, 0]",+90 515-125-94-09,29.245216237315518,41.03191045366184
3ae7f89b,vqnqh7CT,Pürçek Ergül,female,"[0, 0, 0, 1, 0, 0, 0]",+90 505-585-73-06,28.775746500098965,41.13869458149909
668abfef,jEAWpdk2,Yeneral Durmuş,male,"[0, 0, 0, 0, 1, 0, 0]",+90 563-470-09-21,28.502738334538737,41.10350611667769
1c77fcf8,M5k0lDg2,Hayel Seven,female,"[1, 0, 0, 0, 1, 0, 0]",+90 598-278-82-97,29.166025583252093,41.01796407664376
3f55a526,xNP9jVRT,Asım Tarhan,male,"[1, 1, 0, 0, 1, 0, 0]",+90 545-625-13-93,28.769596581740505,41.04968204407541
4bbd5b3c,ZPAGcVaF,Süner Türk,female,"[0, 0, 0, 1, 1, 0, 0]",+90 547-503-23-80,28.88292640653251,41.125153585960064
cddc8dce,tvJ2ZHBd,Teybet Sakarya,female,"[1, 1, 1, 0, 1, 0, 0]",+90 527-746-36-32,29.081672443217705,40.99071358885861
1f87f836,1I2EEw6Z,Gülkadın İhsanoğlu,female,"[1, 1, 1, 0, 0, 0, 0]",+90 578-362-43-42,28.858130978114534,41.200241255841206
5cf7844b,XIUUk9gb,Özçam Arsoy,male,"[0, 1, 1, 0, 1, 0, 0]",+90 559-415-59-28,29.31284505101088,41.0323554571781
61c4d696,ehENhpjD,Bahtinur Gülen,female,"[0, 1, 1, 0, 0, 0, 0]",+90 597-766-16-90,28.882992009229817,41.06021955629263
21725df6,4TmSpzSP,Rebihat İnönü,female,"[1, 1, 0, 1, 0, 0, 0]",+90 535-627-96-05,29.10387859743777,41.06880995227099
46545399,dsHM3vSq,Görklü Bilgin,male,"[1, 1, 0, 1, 0, 0, 0]",+90 589-972-49-03,28.96722892052478,41.05154775566399
ec2b4571,2Otz6IZt,Göli Soylu,female,"[0, 0, 1, 0, 0, 0, 0]",+90 592-539-46-80,28.87743659575554,40.98181349492837
140823fc,3dhUUhiU,Akatay İhsanoğlu,male,"[0, 0, 1, 0, 0, 0, 0]",+90 565-613-03-79,28.72076308947678,41.0534623407869
e6f75fb4,MAKBONSO,Şahmettin Bilge,male,"[1, 0, 0, 1, 0, 0, 0]",+90 596-480-77-92,28.9517333541704,41.06798962592507
f4b81f36,VwccO4D5,Tanses Güçlü,female,"[0, 1, 1, 0, 1, 0, 0]",+90 500-680-03-88,28.97622097404173,41.02604068202177
547ce6d9,87MkGP3x,Ümmet Şener,male,"[1, 1, 0, 1, 1, 0, 0]",+90 564-097-66-72,28.858077932978617,40.97800436478271
4f1a58d9,Mm7LMXxK,Bozerk Zengin,male,"[0, 0, 1, 0, 1, 0, 0]",+90 572-035-77-61,28.82711423672033,40.96560263089673
09aee8f7,rUGvKk6e,Erdursun Bilge,male,"[0, 0, 1, 0, 0, 0, 0]",+90 544-845-27-04,28.81264729803103,41.03356524295084
d5d3c7a3,FyAYAE8l,Züheyla Şama,female,"[1, 0, 1, 1, 0, 0, 0]",+90 594-933-37-57,28.80623375339976,40.99451712123763
7ce2bcc9,TUm2CJon,Binbaşar Türk,male,"[0, 1, 0, 0, 0, 0, 0]",+90 539-335-46-95,28.802025400033564,40.99437301854377
edb51a79,fB9vBPvS,Şadıman Durmuş,female,"[1, 1, 1, 0, 0, 0, 0]",+90 503-064-02-27,28.68345462339038,41.06124321833924
310466e2,Rc5841Uo,Ünlen Duran,male,"[0, 1, 1, 0, 0, 0, 0]",+90 598-028-17-95,29.30137503676651,40.96725140727898
1e9b9bd9,T7P1KK8l,Anargül Mansız,female,"[1, 1, 1, 1, 0, 0, 0]",+90 586-561-51-72,28.9751900848787,41.19994813686854
90063013,I4kdmO16,Özdoğdu Mansız,male,"[0, 1, 0, 0, 0, 0, 0]",+90 573-085-81-93,28.69297687313824,41.087208491151166
fb3ee1db,Ln6mZMEb,Hadrey Öcalan,female,"[1, 1, 1, 1, 1, 0, 0]",+90 543-317-10-62,28.71553577599809,41.04063218974838
c8f7b0fc,TpdzRtVg,Cabir Çetin,male,"[1, 0, 0, 1, 1, 0, 0]",+90 568-439-72-22,29.06648411105186,40.973234292873215
350860ee,mMzGuvuN,Ramadan Durmuş,male,"[1, 0, 1, 1, 0, 0, 0]",+90 569-812-00-16,28.82781173958097,41.09073833834688
edf2f692,xaZCRi2e,Mesude Arsoy,female,"[1, 0, 1, 0, 1, 0, 0]",+90 523-067-26-19,29.20427936308909,40.95048327187734
dd86ba8b,7uCOBPm6,Hudavent Demirel,male,"[1, 0, 1, 0, 0, 0, 0]",+90 565-005-50-50,29.28544414855968,40.94632767558033
225ddcd9,fkHAzbVz,Meşhur İnönü,male,"[1, 1, 0, 0, 0, 0, 0]",+90 585-308-13-60,28.904914907533783,41.028737345164416
69e338d0,l2BdxHrU,Beste Akgündüz,female,"[1, 0, 1, 1, 1, 0, 0]",+90 516-688-70-95,28.89627395659848,41.06613542811151
660ed594,blKPeY0B,Ömür Zorlu,male,"[0, 0, 0, 0, 0, 0, 0]",+90 584-722-89-68,28.7394191459484,41.00130990663336
c84885ef,33QUnQDh,Müjde Çamurcuoğlu,female,"[1, 1, 1, 0, 0, 0, 0]",+90 527-499-80-26,29.14123066399143,41.00446659213228
9b6f221e,cYap0Srl,Heva Korutürk,female,"[0, 1, 1, 0, 1, 0, 0]",+90 579-280-05-05,28.733174388159497,41.0734007598383
6778a615,QaGMuuMI,Karakucak Bilir,male,"[1, 0, 1, 0, 0, 0, 0]",+90 587-248-52-77,28.75919448119245,41.08375651241133
8a6fd87f,tHKrzQJ9,Şekim Durdu,male,"[1, 0, 1, 1, 0, 0, 0]",+90 558-935-27-44,29.0652157894708,41.04132922791544
c75e25d3,zNeCbazg,Taşar Akça,male,"[1, 1, 1, 0, 1, 0, 0]",+90 550-705-71-06,29.266114955944143,41.05820956060438
754a4284,szYrMFYN,Şahdiye Arslan,female,"[0, 0, 0, 0, 1, 0, 0]",+90 515-463-39-55,28.76955194562361,41.04248788725533
7b3475ca,N0DGztdX,Cansin Zorlu,male,"[0, 1, 1, 1, 0, 0, 0]",+90 556-821-95-65,28.88761369953762,41.153413890154745
4b286c4b,gxPTb9ib,Seblâ Gülen,female,"[1, 1, 1, 0, 0, 0, 0]",+90 588-907-72-67,28.86199049578832,41.05812055179767
976847cc,OzUpyfVD,Şefiye Dumanlı,female,"[1, 0, 0, 0, 0, 0, 0]",+90 504-072-11-14,28.85812334086296,41.0381876660265
2c45eff9,6omE6Beo,Nurcan Çetin,male,"[0, 1, 0, 1, 0, 0, 0]",+90 504-834-45-64,28.745243908957253,41.03567623170656
866df815,aBaBAif0,Altınışın Demir,male,"[0, 0, 0, 1, 0, 0, 0]",+90 527-558-82-66,28.82539412220545,41.03118630026813
22bb0767,JtAQqKNG,Ünek Türk,male,"[1, 1, 1, 1, 0, 0, 0]",+90 512-635-31-88,28.82704004457646,41.063958852837054
38729aa0,DKkwZKBF,Şahmettin Arsoy,male,"[1, 0, 0, 1, 0, 0, 0]",+90 589-766-72-12,28.479729969665804,41.02291122248344
e1463003,GILAjCMc,Oganer Duran,male,"[0, 0, 0, 0, 0, 0, 0]",+90 576-601-98-94,28.76775490410916,41.02495861987256
b6c79c6d,pRoFAJ4I,Nihan Erdoğan,female,"[0, 1, 1, 1, 1, 0, 0]",+90 500-826-63-53,29.302128594787472,41.01444043857686
23f73eb7,7BEZdWo9,Zümre Soylu,female,"[0, 0, 1, 0, 1, 0, 0]",+90 596-821-78-70,29.180905340652394,41.031812591290176
ba1c3579,bmbFmC7m,Huban Aksu,female,"[0, 0, 0, 1, 0, 0, 0]",+90 586-369-39-36,28.863095148384662,41.13329243484049
0a17b204,SbxYcohd,Huzuri Şensoy,male,"[0, 0, 0, 1, 0, 0, 0]",+90 506-592-69-90,29.1392964972281,41.04214165768119
910e681b,J5Gdq2DN,Hurşide Çorlu,female,"[1, 0, 0, 0, 1, 0, 0]",+90 598-935-99-25,28.726988122945222,41.0372723898141
de01d04c,ubsNQukn,Uyanser Aksu,female,"[1, 1, 1, 1, 0, 0, 0]",+90 589-411-60-42,28.667801482872157,40.98665695901521
002b25b7,QS5yF6Sm,Neval İhsanoğlu,female,"[0, 1, 0, 0, 0, 0, 0]",+90 580-078-71-56,29.33866306117532,41.05744556663807
c5e26c79,nZHdTWeV,Yılma Tarhan,male,"[0, 1, 0, 0, 0, 0, 0]",+90 538-462-51-65,28.5610849372694,41.04853213107529
87471ffd,4VcaCdYl,Gülter Bilge,female,"[1, 1, 1, 0, 0, 0, 0]",+90 584-534-74-43,28.9674176723654,41.05205962907007
dbd80cc3,4EankyEg,Aynımah Akgündüz,female,"[0, 1, 0, 0, 0, 0, 0]",+90 500-592-02-43,29.173948099535927,40.9288900020267
4e339be9,97N5lxhz,Azize Aksu,female,"[0, 1, 0, 1, 1, 0, 0]",+90 570-382-09-10,28.716925226085632,41.10123592886679
299941d8,dN6HTD2c,Uraltay Zengin,male,"[1, 0, 0, 1, 0, 0, 0]",+90 507-026-32-59,29.09258380887565,41.05158289805967
96569f23,p6zUmCCI,Tayaydın Öcalan,male,"[1, 1, 1, 1, 0, 0, 0]",+90 548-789-75-57,28.681520179467167,40.98268229533772
a3dd945a,RvRD49AL,Irıs Şafak,female,"[0, 0, 0, 0, 1, 0, 0]",+90 592-765-43-14,28.820314703303723,41.05028077504024
460ee842,RBdQiZFI,Durdali Zengin,male,"[1, 0, 1, 1, 1, 0, 0]",+90 582-060-75-87,28.63725534377501,41.028159559609946
7d388c8b,jMEEZXCk,Ozansü Sezgin,male,"[1, 1, 0, 0, 0, 0, 0]",+90 560-146-48-08,29.05557689583594,40.98606002643922
3db18120,Ls20E9sG,Uygun Tarhan,male,"[0, 1, 0, 1, 1, 0, 0]",+90 521-089-77-45,28.954485637409817,41.04254023329682
dde827b8,FZn7d8j0,Özay Arslan,female,"[1, 1, 1, 1, 0, 0, 0]",+90 529-051-63-75,28.97723273660677,41.02823950317023
76d3e7f4,ccgXXA2E,Gülmisal Türk,female,"[0, 1, 1, 0, 1, 0, 0]",+90 510-608-41-09,29.106085443068952,41.03477574000874
cacddc7a,7pr81lce,Rafia Tarhan,female,"[0, 1, 0, 0, 0, 0, 0]",+90 533-560-91-45,28.94561097947525,41.08401827564773
44e8864e,a0slH2AK,Çağdan Tarhan,male,"[0, 1, 0, 0, 0, 0, 0]",+90 552-358-56-82,28.88173730141194,41.153217308791625
07b15e18,hL2jDR1W,Gümüştekin Bilgin,male,"[1, 1, 1, 0, 0, 0, 0]",+90 519-995-04-77,29.04179695107376,41.008604607905966
ebbc6da2,x6BkTvVq,İsmet Fırat,male,"[1, 0, 0, 0, 1, 0, 0]",+90 562-500-84-87,29.181344934566376,41.006999732434686
c78e6ce3,4i9NMTOj,Vezrife Akar,female,"[0, 0, 0, 0, 1, 0, 0]",+90 598-203-83-01,28.7600562857456,41.0802043719713
de9f1e9c,jXUq7dWa,Sevcan İhsanoğlu,female,"[0, 0, 1, 1, 0, 0, 0]",+90 543-099-67-17,29.23654682398173,40.94569141025917
fc1d1d99,B7tbwyyO,Ğanim Bilgin,male,"[0, 0, 1, 1, 1, 0, 0]",+90 518-290-03-01,28.71801820618293,41.16775666050368
04bdb7f4,QQJH0M2I,Günver Demirel,female,"[1, 0, 0, 0, 0, 0, 0]",+90 591-602-39-22,29.402436481306257,41.06637150446473
cf094f79,R5kzSaGq,Bahittin Sakarya,male,"[1, 1, 1, 0, 0, 0, 0]",+90 531-844-28-11,29.139937810311544,40.989470689626266
6065dc7e,S5BNgZof,Cercis Öcalan,male,"[0, 1, 0, 1, 0, 0, 0]",+90 597-160-79-32,28.99289486010564,41.03807019624332
f9869266,h8PaYUWG,Kutgün Gülen,female,"[1, 0, 0, 0, 0, 0, 0]",+90 517-787-76-13,29.059534462756357,41.045959707261126
1f081e9c,bdVZ4Iso,Halenur Hançer,female,"[0, 1, 0, 0, 1, 0, 0]",+90 511-649-35-70,28.374553885753656,41.07425606839866
84fc9dab,tToP2Khp,Mukbile Mansız,female,"[0, 0, 1, 1, 1, 0, 0]",+90 519-457-33-45,29.044634761159717,41.00783366182056
